Region,Division,District,BEIS School ID,School Name,Street Address,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD - ABM Male,G11 ACAD - ABM Female,G11 ACAD - HUMSS Male,G11 ACAD - HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD - ABM Male,G12 ACAD - ABM Female,G12 ACAD - HUMSS Male,G12 ACAD - HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
Region IV-A,Quezon,Catanauan,301401,"SAN ROQUE NATIONAL HIGH SCHOOL, CATANAUAN",SAN ROQUE,QUEZON,CATANAUAN,3rd District,SAN ROQUE (DOYON),Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,58,68,52,60,57,61,59,0,0,0,0,0,0,0,0,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,36,18,0,0,0,0
Region IV-A,Quezon,Catanauan,308001,MATANDANG SABANG NATIONAL HIGH SCHOOL,MATANDANG SABANG SILANGAN,QUEZON,CATANAUAN,3rd District,MATANDANG SABANG SILANGAN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,40,43,41,53,53,53,71,0,0,0,0,0,0,0,0,5,13,0,0,41,12,0,0,0,0,0,0,0,0,0,0,17,20,0,0,48,42,0,0,0,0
Region IV-A,Quezon,Catanauan,308010,SAN VICENTE KANLURAN NATIONAL HIGH SCHOOL,SAN VICENTE KANLURAN,QUEZON,CATANAUAN,3rd District,SAN VICENTE KANLURAN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,31,25,14,33,22,24,0,0,0,0,0,0,0,0,5,13,0,0,14,10,0,0,0,0,0,0,0,0,0,0,10,14,0,0,15,16,0,0,0,0
Region IV-A,Quezon,Catanauan,308025,SAN JOSE NATIONAL HIGH SCHOOL (FORMERLY TAGBACAN ILAYA INTEG. SEC. EXT. CLASSES),SAN JOSE ANYAO,QUEZON,CATANAUAN,3rd District,SAN JOSE (ANYAO),Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,17,20,18,11,23,10,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0
Region IV-A,Quezon,Catanauan,402735,"MANUEL S. ENVERGA UNIVERSITY FOUNDATION, INC.",DON ABELLA DRIVE,QUEZON,CATANAUAN,3rd District,BRGY. 9 (POB.),Private,Non-Sectarian ,School with no Annexes,All Offering,11,12,18,24,13,16,11,16,14,9,24,12,21,23,0,0,85,93,89,88,80,86,84,114,0,0,2,0,0,0,37,58,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Catanauan,402736,"MOUNT CARMEL CATHOLIC SCHOOL OF CATANAUAN, INC.",UNKNOWN,QUEZON,CATANAUAN,3rd District,BRGY. 8 (POB.),Private,Sectarian ,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Catanauan,402737,"PAROCHIAL SCHOOL OF CATANAUAN, INC.",DOÑA CARMEN ST.,QUEZON,CATANAUAN,3rd District,BRGY. 5 (POB.),Private,Sectarian ,School with no Annexes,All Offering,11,7,10,8,6,7,9,17,12,7,10,14,12,14,0,0,64,90,79,63,68,83,66,58,0,0,0,0,16,27,0,0,41,40,0,0,0,0,0,0,0,0,0,0,31,23,0,0,40,32,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Catanauan,402738,"SOUTHERN LUZON ACADEMY, INC.",F. BALAGTAS COR. DOÑA CARMEN DE LUNA STS.,QUEZON,CATANAUAN,3rd District,BRGY. 2 (POB.),Private,Non-Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,130,94,87,90,102,82,116,0,0,8,23,0,0,0,0,83,57,0,0,16,12,0,0,0,0,1,14,0,0,0,0,77,70,0,0,14,15,0,0,0,0
Region IV-A,Quezon,Catanauan,406992,"PHILTECH INSTITUTE OF ARTS AND TECHNOLOGY INC.-CATANAUAN, QUEZON","PIAT BLDG., BRGY. DYES, ROTONDA, CATANUAN, QUEZON",QUEZON,CATANAUAN,3rd District,BRGY.  10 (POB.),Private,Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,84,64,0,0,0,0,3,25,0,0,0,0,0,0,0,0,85,91,0,0,0,0
Region IV-A,Quezon,Catanauan,408694,"ST. BENEDICTS PLAYHOUSE & EDUCATIONAL CENTER, INC.","DON ABADILLA SUBD., BRGY. 10",QUEZON,CATANAUAN,3rd District,BRGY.  10 (POB.),Private,Non-Sectarian ,School with no Annexes,Purely ES,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Catanauan,425044,"CATANAUAN ADVENTIST SCHOOL, INC.",DON ABADILLA SUBDIVISION,QUEZON,CATANAUAN,3rd District,BRGY.  10 (POB.),Private,Non-Sectarian ,School with no Annexes,Purely ES,5,3,0,2,4,2,4,2,3,1,4,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108672,ANTONINO ELEMENTARY SCHOOL,BRGY. ANTONINO,QUEZON,DOLORES,2nd District,ANTONINO (AYUSAN),Public,DepED Managed,School with no Annexes,Purely ES,9,13,29,15,14,15,22,21,17,18,18,17,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108673,ROSENDO ALGENIO ELEMENTARY SCHOOL,BRGY. SAN MATEO,QUEZON,DOLORES,2nd District,SAN MATEO,Public,DepED Managed,School with no Annexes,Purely ES,13,10,17,14,9,16,18,20,14,21,25,24,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108674,BULAKIN ELEMENTARY SCHOOL,BRGY. BULAKIN I,QUEZON,DOLORES,2nd District,BULAKIN I,Public,DepED Managed,School with no Annexes,Purely ES,30,31,20,24,29,40,39,36,31,34,36,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108675,BUNGOY ELEMENTARY SCHOOL,PRK.  4,QUEZON,DOLORES,2nd District,BUNGOY,Public,DepED Managed,School with no Annexes,Purely ES,16,19,22,13,19,16,24,20,24,25,21,21,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108676,DOLORES CENTRAL SCHOOL ANNEX,PRK.  2,QUEZON,DOLORES,2nd District,BUNGOY,Public,DepED Managed,Annex or Extension school(s),Purely ES,13,12,9,17,16,10,24,18,18,17,21,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108677,DOLORES CENTRAL SCHOOL,MARQUEZ ST.,QUEZON,DOLORES,2nd District,BAYANIHAN (POB.),Public,DepED Managed,Mother school,Purely ES,42,50,45,42,59,53,60,56,60,57,43,63,53,58,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108678,DON EULOGIO CAPINO ELEMENTARY SCHOOL,BRGY. DAGATAN,QUEZON,DOLORES,2nd District,DAGATAN,Public,DepED Managed,Mother school,Purely ES,43,31,20,32,27,32,39,35,32,35,35,46,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108679,DON EULOGIO CAPINO ELEMENTARY SCHOOL ANNEX (PUTOL),BRGY. PUTOL,QUEZON,DOLORES,2nd District,PUTOL,Public,DepED Managed,Annex or Extension school(s),Purely ES,12,9,13,14,12,18,21,15,20,14,17,11,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108680,DON SEVERO FELISMINO ELEMENTARY SCHOOL,BRGY. STA. LUCIA,QUEZON,DOLORES,2nd District,SANTA LUCIA,Public,DepED Managed,School with no Annexes,Purely ES,35,33,41,43,41,54,48,49,38,28,48,40,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108681,KINABUHAYAN ELEMENTARY SCHOOL,BRGY. KINABUHAYAN,QUEZON,DOLORES,2nd District,KINABUHAYAN,Public,DepED Managed,School with no Annexes,Purely ES,16,11,14,19,19,15,22,20,21,15,19,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108682,PEDRO BOMBANE ELEMENTARY SCHOOL,BRGY. MANGGAHAN,QUEZON,DOLORES,2nd District,MANGGAHAN,Public,DepED Managed,School with no Annexes,Purely ES,10,7,7,10,11,19,21,11,7,14,14,10,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,108683,PINAGDANLAYAN ELEMENTARY SCHOOL,BRGY. PINAGDANLAYAN,QUEZON,DOLORES,2nd District,PINAGDANLAYAN,Public,DepED Managed,School with no Annexes,Purely ES,8,12,13,20,27,22,20,18,32,17,16,28,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,301317,DAGATAN NATIONAL HIGH SCHOOL,BRGY. DAGATAN,QUEZON,DOLORES,2nd District,DAGATAN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,95,160,136,164,160,142,155,0,0,15,33,0,0,17,29,38,40,0,0,57,27,0,0,0,0,15,33,0,0,6,22,53,37,0,0,48,22,0,0,0,0
Region IV-A,Quezon,Dolores,301318,STA. LUCIA NATIONAL HIGH SCHOOL (FORMERLY DAGATAN NATIONAL HIGH SCHOOL ANNEX - STA. LUCIA),SITIO BALETE,QUEZON,DOLORES,2nd District,SANTA LUCIA,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,55,61,58,73,71,53,59,0,0,0,0,13,16,0,0,0,0,0,0,36,17,0,0,0,0,0,0,19,15,0,0,0,0,0,0,30,29,0,0,0,0
Region IV-A,Quezon,Dolores,402740,"DOLORES CHRISTIAN SCHOOL, INC.",1 QUEZON ST.,QUEZON,DOLORES,2nd District,BAYANIHAN (POB.),Private,Sectarian ,School with no Annexes,ES and JHS,0,2,3,1,5,2,2,1,4,2,7,3,2,5,0,0,5,1,5,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,402741,OUR LADY OF SORROWS ACADEMY INC.,CAUYAN ST.,QUEZON,DOLORES,2nd District,SILANGANAN (POB.),Private,Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,25,24,30,26,24,27,0,0,3,5,6,5,0,0,12,5,0,0,0,0,0,0,0,0,6,8,3,8,0,0,14,3,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,425004,"GESU BAMBINO PAROCHIAL SCHOOL, INC.",UNKNOWN,QUEZON,DOLORES,2nd District,BAGONG ANYO (POB.),Private,Sectarian ,School with no Annexes,Purely ES,6,10,11,6,8,7,9,3,5,9,8,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Dolores,425024,"CCD SCHOOL FOUNDATION, INC.","ALCALA, ARC.",QUEZON,DOLORES,2nd District,BAYANIHAN (POB.),Private,Non-Sectarian ,School with no Annexes,ES and JHS,3,6,4,4,6,7,4,4,7,3,6,3,4,3,0,0,2,3,4,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108684,BACONG IBABA ELEMENTARY SCHOOL,CENTRAL A,QUEZON,GENERAL LUNA,3rd District,BACONG IBABA,Public,DepED Managed,School with no Annexes,Purely ES,21,16,15,11,17,15,12,12,22,11,18,13,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108685,BACONG ILAYA ELEMENTARY SCHOOL,CENTRAL,QUEZON,GENERAL LUNA,3rd District,BACONG ILAYA,Public,DepED Managed,School with no Annexes,Purely ES,7,17,23,18,16,12,14,16,18,17,14,14,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108686,GEN. LUNA CENTRAL SCHOOL,PEREZ,QUEZON,GENERAL LUNA,3rd District,BRGY. 4 (POB.),Public,DepED Managed,School with no Annexes,Purely ES,83,78,57,76,73,80,78,59,85,63,83,99,105,93,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108687,LAVIDES ELEMENTARY SCHOOL,CENTRAL,QUEZON,GENERAL LUNA,3rd District,LAVIDES,Public,DepED Managed,School with no Annexes,Purely ES,12,8,4,9,5,8,6,5,7,12,6,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108688,MAGSAYSAY ELEMENTARY SCHOOL,MANTALAHAN,QUEZON,GENERAL LUNA,3rd District,MAGSAYSAY,Public,DepED Managed,School with no Annexes,Purely ES,9,7,8,7,9,5,6,9,7,9,4,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108689,MALAYA ELEMENTARY SCHOOL,UNKNOWN,QUEZON,GENERAL LUNA,3rd District,MALAYA,Public,DepED Managed,School with no Annexes,Purely ES,15,14,19,18,20,7,26,20,19,19,28,23,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108690,NIEVA ELEMENTARY SCHOOL,PANTAY,QUEZON,GENERAL LUNA,3rd District,NIEVA,Public,DepED Managed,School with no Annexes,Purely ES,10,13,17,15,16,19,18,16,15,12,19,12,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108692,SAN IGNACIO IBABA ELEMENTARY SCHOOL,CENTRAL B,QUEZON,GENERAL LUNA,3rd District,SAN IGNACIO IBABA,Public,DepED Managed,School with no Annexes,Purely ES,5,14,14,10,8,16,14,7,6,10,10,13,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108693,SAN IGNACIO ILAYA ELEMENTARY SCHOOL,CENTRAL,QUEZON,GENERAL LUNA,3rd District,SAN IGNACIO ILAYA,Public,DepED Managed,School with no Annexes,Purely ES,11,2,6,7,9,8,7,7,8,7,11,12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108694,SAN ISIDRO ELEMENTARY SCHOOL,SITIO LOVERIA,QUEZON,GENERAL LUNA,3rd District,SAN ISIDRO ILAYA,Public,DepED Managed,School with no Annexes,Purely ES,41,25,32,42,30,40,43,39,39,29,38,44,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108696,SAN VICENTE ELEMENTARY SCHOOL,CENTRAL A,QUEZON,GENERAL LUNA,3rd District,SAN VICENTE,Public,DepED Managed,School with no Annexes,Purely ES,12,17,8,16,14,13,15,13,14,14,14,19,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108697,SUMILANG ELEMENTARY SCHOOL,CENTRAL B,QUEZON,GENERAL LUNA,3rd District,SUMILANG,Public,DepED Managed,School with no Annexes,Purely ES,11,12,4,13,6,6,10,7,14,9,6,12,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,108698,VILLARICA ELEMENTARY SCHOOL,CENTRAL,QUEZON,GENERAL LUNA,3rd District,VILLARICA,Public,DepED Managed,School with no Annexes,Purely ES,6,6,3,2,4,5,7,3,8,7,6,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,301354,MALAYA NATIONAL HIGH SCHOOL,MALAYA,QUEZON,GENERAL LUNA,3rd District,MALAYA,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,12,10,19,18,19,22,0,0,0,0,0,0,0,0,3,12,0,0,15,2,0,0,0,0,0,0,0,0,0,0,10,15,0,0,10,2,0,0,0,0
Region IV-A,Quezon,Gen. Luna,301393,"SAN ISIDRO NATIONAL HIGH SCHOOL, GEN. LUNA",SAN ISIDRO ILAYA,QUEZON,GENERAL LUNA,3rd District,SAN ISIDRO ILAYA,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,72,103,104,76,90,107,107,0,0,10,16,0,0,0,0,96,76,0,0,5,7,0,0,0,0,7,21,0,0,0,0,90,73,0,0,11,6,0,0,0,0
Region IV-A,Quezon,Gen. Luna,305767,GENERAL LUNA NATIONAL HIGH SCHOOL,NEW MUNICIPAL COMPLEX,QUEZON,GENERAL LUNA,3rd District,SAN JOSE,Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,48,44,55,55,78,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,402742,"GAUDENCIO M. SANGALANG ACADEMY, INC.",PEREZ ST.,QUEZON,GENERAL LUNA,3rd District,BRGY. 7 (POB.),Private,Non-Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,28,11,28,16,7,13,0,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,402743,"SAINT IGNATIUS PAROCHIAL SCHOOL, INC.",PEREZ,QUEZON,GENERAL LUNA,3rd District,BRGY. 4 (POB.),Private,Sectarian ,School with no Annexes,All Offering,5,13,10,6,7,3,6,4,5,8,7,7,9,8,0,0,25,35,41,33,36,33,21,29,0,0,3,11,28,15,0,0,0,0,0,0,0,0,0,0,0,0,12,6,27,19,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,501325,SERGIO BALANE INTEGRATED SCHOOL,CENTRAL,QUEZON,GENERAL LUNA,3rd District,RECTO,Public,DepED Managed,School with no Annexes,ES and JHS,6,4,11,9,7,10,9,11,12,6,5,5,7,7,0,0,9,12,7,11,12,13,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Luna,502142,SAN NICOLAS INTEGRATED SCHOOL,SITIO MAULAWIN,QUEZON,GENERAL LUNA,3rd District,SAN NICOLAS,Public,DepED Managed,School with no Annexes,ES and JHS,8,8,7,7,10,6,8,10,9,8,10,6,10,9,0,0,7,9,12,4,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108699,ANGELO ELEMENTARY SCHOOL,SITIO ANGELO,QUEZON,GENERAL NAKAR,1st District,UMIRAY,Public,DepED Managed,School with no Annexes,Purely ES,1,1,5,8,7,2,2,6,2,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108701,BATANGAN ELEMENTARY SCHOOL,BRGY. BATANGAN,QUEZON,GENERAL NAKAR,1st District,BATANGAN,Public,DepED Managed,School with no Annexes,Purely ES,21,25,16,26,24,27,25,25,26,21,26,25,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108702,CABLAO ELEMENTARY SCHOOL,SITIO CABLAO PAGSANGAHAN,QUEZON,GENERAL NAKAR,1st District,PAGSANGAHAN,Public,DepED Managed,School with no Annexes,Purely ES,4,3,1,2,2,2,1,2,2,3,5,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108703,CANAWAY ELEMENTARY SCHOOL,BRGY. CANAWAY,QUEZON,GENERAL NAKAR,1st District,CANAWAY,Public,DepED Managed,School with no Annexes,Purely ES,9,8,3,2,10,8,5,7,13,7,8,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108704,CATABLINGAN ELEMENTARY SCHOOL,SITIO BUHANGIN,QUEZON,GENERAL NAKAR,1st District,CATABLINGAN,Public,DepED Managed,School with no Annexes,Purely ES,22,24,27,29,21,26,33,24,18,23,30,24,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108705,CYNTHIA VILLAGE ELEMENTARY SCHOOL,PULANG LUPA,QUEZON,GENERAL NAKAR,1st District,UMIRAY,Public,DepED Managed,School with no Annexes,Purely ES,17,6,10,15,13,17,22,7,10,6,11,14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108706,DADYANGAW ELEMENTARY SCHOOL,DADYANGAW,QUEZON,GENERAL NAKAR,1st District,UMIRAY,Public,DepED Managed,School with no Annexes,Purely ES,6,1,10,3,4,6,3,5,5,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Quezon,Gen. Nakar,108708,GEN. NAKAR CENTRAL SCHOOL,QUEZON ST.,QUEZON,GENERAL NAKAR,1st District,POB. ,Public,DepED Managed,School with no Annexes,Purely ES,82,77,88,84,93,95,110,112,80,74,100,93,94,100,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
